iso3,Year,avg_temp,average_rain_fall_mm_per_year
ESP,1994,14.0,532.6
ESP,1995,14.31,558.3
ESP,1996,13.55,863.0
ESP,1997,14.42,826.8
ESP,1998,13.93,501.5
ESP,1999,13.79,605.2
ESP,2000,13.87,672.7
ESP,2001,13.96,621.5
ESP,2002,13.95,709.6
ESP,2003,14.27,735.6
ESP,2004,13.86,592.7
ESP,2005,13.75,450.9
ESP,2006,14.35,641.3
ESP,2007,13.79,557.4
ESP,2008,13.77,680.7
ESP,2009,14.28,613.7
ESP,2010,13.73,852.4
ESP,2011,14.48,553.2
ESP,2012,13.92,532.2
ESP,2013,13.75,698.1
ESP,2014,14.53,669.6
ESP,2015,14.52,470.6
ESP,2016,14.41,651.6
ESP,2017,14.69,444.4
ESP,2018,14.16,790.6
ESP,2019,14.41,546.5
ESP,2020,14.78,647.6
ESP,2021,14.41,608.1
ESP,2022,15.16,557.8
ESP,2023,15.15,529.9
EST,1990,6.7,787.9
EST,1991,6.11,667.8
EST,1992,6.39,580.3
EST,1993,5.36,640.0
EST,1994,5.55,646.7
EST,1995,6.04,648.5
EST,1996,4.85,579.5
EST,1997,6.0,695.8
EST,1998,5.45,731.5
EST,1999,6.5,593.3
EST,2000,7.06,661.5
EST,2001,6.01,753.3
EST,2002,6.27,519.6
EST,2003,5.82,643.2
EST,2004,5.93,714.9
EST,2005,6.16,632.9
EST,2006,6.61,567.2
EST,2007,6.74,661.7
EST,2008,7.16,765.6
EST,2009,5.99,708.3
EST,2010,4.84,727.9
EST,2011,6.9,669.3
EST,2012,5.58,827.4
EST,2013,6.64,611.3
EST,2014,6.91,630.1
EST,2015,7.43,565.4
EST,2016,6.52,711.7
EST,2017,6.35,782.1
EST,2018,7.04,553.9
EST,2019,7.17,703.2
EST,2020,8.07,674.8
EST,2021,6.29,680.0
EST,2022,6.84,603.7
EST,2023,6.94,737.6
ETH,1990,23.08,771.7
ETH,1991,23.07,758.0
ETH,1992,22.74,804.4
ETH,1993,22.88,894.5
ETH,1994,22.88,816.2
ETH,1995,23.04,757.0
ETH,1996,23.16,893.1
ETH,1997,23.14,908.0
ETH,1998,23.41,883.0
ETH,1999,22.98,769.0
ETH,2000,23.22,857.2
ETH,2001,23.35,816.7
ETH,2002,23.72,745.6
ETH,2003,23.46,793.6
ETH,2004,23.46,837.8
ETH,2005,23.52,870.6
ETH,2006,23.44,889.0
ETH,2007,23.31,862.8
ETH,2008,23.27,865.0
ETH,2009,23.95,790.9
ETH,2010,23.69,858.7
ETH,2011,23.51,833.7
ETH,2012,23.37,859.0
ETH,2013,23.76,919.9
ETH,2014,23.48,913.5
ETH,2015,23.93,857.0
ETH,2016,23.93,920.1
ETH,2017,23.63,916.4
ETH,2018,23.33,900.5
ETH,2019,23.41,986.5
ETH,2020,23.3,938.2
ETH,2021,23.39,912.0
ETH,2022,23.4,920.6
ETH,2023,23.75,921.6
FIN,1990,2.74,554.6
FIN,1991,2.2,606.6
FIN,1992,2.53,654.8
FIN,1993,1.6,546.4
FIN,1994,1.62,549.1
FIN,1995,2.19,579.6
FIN,1996,1.43,555.1
FIN,1997,2.06,531.8
FIN,1998,1.14,706.6
FIN,1999,2.19,583.3
FIN,2000,3.29,661.5
FIN,2001,1.88,593.6
FIN,2002,1.99,508.8
FIN,2003,2.23,552.1
FIN,2004,2.31,667.2
FIN,2005,2.97,635.4
FIN,2006,2.77,506.1
FIN,2007,2.96,634.8
FIN,2008,3.05,712.2
FIN,2009,2.24,561.6
FIN,2010,0.93,568.5
FIN,2011,3.39,646.3
FIN,2012,1.63,724.6
FIN,2013,3.19,545.1
FIN,2014,3.35,555.3
FIN,2015,3.58,635.8
FIN,2016,2.97,644.3
FIN,2017,2.45,624.6
FIN,2018,3.25,497.3
FIN,2019,2.76,645.6
FIN,2020,4.21,646.4
FIN,2021,2.37,623.8
FIN,2022,3.27,587.3
FIN,2023,2.87,681.9
FJI,1990,24.57,2132.0
FJI,1991,24.29,1910.4
FJI,1992,24.27,1771.4
FJI,1993,23.95,2488.2
FJI,1994,24.25,1907.3
FJI,1995,24.51,1910.0
FJI,1996,24.59,2947.1
FJI,1997,24.5,2515.8
FJI,1998,24.86,1363.4
FJI,1999,24.55,3077.8
FJI,2000,24.79,4095.0
FJI,2001,24.86,2549.6
FJI,2002,24.41,2483.8
FJI,2003,24.67,1760.9
FJI,2004,24.71,1991.7
FJI,2005,24.81,2337.3
FJI,2006,24.54,2312.7
FJI,2007,25.05,3332.2
FJI,2008,24.59,3029.4
FJI,2009,24.45,2309.8
FJI,2010,24.96,2101.9
FJI,2011,24.73,3502.7
FJI,2012,24.49,3875.3
FJI,2013,24.74,2581.2
FJI,2014,24.56,1696.4
FJI,2015,24.5,1533.3
FJI,2016,24.96,3001.8
FJI,2017,25.0,2663.4
FJI,2018,24.79,2802.7
FJI,2019,25.05,2320.8
FJI,2020,25.31,2548.7
FJI,2021,25.02,2660.2
FJI,2022,24.97,3790.6
FJI,2023,25.2,3096.4
FRA,1990,11.74,773.7
FRA,1991,10.76,725.8
FRA,1992,11.18,870.6
FRA,1993,10.84,894.3
FRA,1994,12.04,979.6
FRA,1995,11.51,892.8
FRA,1996,10.46,864.8
FRA,1997,11.74,814.4
FRA,1998,11.33,840.8
FRA,1999,11.71,1009.5
FRA,2000,11.92,966.0
FRA,2001,11.42,913.1
FRA,2002,11.86,961.5
FRA,2003,11.84,744.3
FRA,2004,11.35,799.2
FRA,2005,11.35,682.1
FRA,2006,11.9,819.8
FRA,2007,11.7,849.1
FRA,2008,11.37,931.2
FRA,2009,11.71,804.8
FRA,2010,10.61,841.4
FRA,2011,12.3,733.6
FRA,2012,11.57,879.8
FRA,2013,11.1,939.5
FRA,2014,12.51,931.0
FRA,2015,12.23,714.4
FRA,2016,11.77,811.8
FRA,2017,11.97,741.8
FRA,2018,12.67,869.1
FRA,2019,12.39,838.7
FRA,2020,12.74,840.2
FRA,2021,11.58,837.5
FRA,2022,13.17,672.4
FRA,2023,13.01,856.4
FRO,1990,6.28,1899.4
FRO,1991,6.79,1555.5
FRO,1992,6.24,1933.7
FRO,1993,5.71,1530.5
FRO,1994,5.84,1651.4
FRO,1995,5.55,1598.5
FRO,1996,6.15,1522.2
FRO,1997,6.62,1641.0
FRO,1998,6.03,1777.6
FRO,1999,6.12,1856.2
FRO,2000,6.27,1752.6
FRO,2001,6.38,1401.2
FRO,2002,6.93,1534.3
FRO,2003,7.25,1476.8
FRO,2004,6.94,1835.6
FRO,2005,6.49,1749.5
FRO,2006,7.03,1540.8
FRO,2007,6.75,1717.0
FRO,2008,6.56,1659.8
FRO,2009,6.97,1753.0
FRO,2010,6.26,1433.0
FRO,2011,6.82,2067.5
FRO,2012,6.38,1695.4
FRO,2013,6.47,1549.1
FRO,2014,7.51,1603.1
FRO,2015,6.48,1788.3
FRO,2016,6.98,1430.4
FRO,2017,7.14,1490.6
FRO,2018,6.81,1390.7
FRO,2019,6.82,1466.6
FRO,2020,6.84,1554.0
FRO,2021,6.73,1532.6
FRO,2022,7.09,1557.9
FRO,2023,6.78,1586.1
FSM,1990,27.15,4156.7
FSM,1991,26.98,4578.7
FSM,1992,27.06,3243.2
FSM,1993,26.83,4370.0
FSM,1994,27.06,3695.9
FSM,1995,27.16,3592.9
FSM,1996,27.05,3994.3
FSM,1997,26.83,3639.3
FSM,1998,26.95,2961.1
FSM,1999,26.73,4249.8
FSM,2000,27.2,4355.4
FSM,2001,27.37,3958.1
FSM,2002,27.41,4210.0
FSM,2003,27.25,4331.5
FSM,2004,27.41,4093.3
FSM,2005,27.46,4090.3
FSM,2006,27.39,3790.7
FSM,2007,27.35,4034.6
FSM,2008,27.11,3278.2
FSM,2009,27.19,3148.0
FSM,2010,27.04,3515.9
FSM,2011,27.13,4252.7
FSM,2012,27.39,3918.0
FSM,2013,27.68,3303.2
FSM,2014,27.37,4101.8
FSM,2015,27.43,4503.8
FSM,2016,27.76,3743.6
FSM,2017,27.79,4213.6
FSM,2018,27.68,4347.8
FSM,2019,27.7,4283.9
FSM,2020,27.71,4099.1
FSM,2021,27.42,4556.6
FSM,2022,27.45,4761.1
FSM,2023,27.68,4862.8
GAB,1990,25.09,1960.2
GAB,1991,24.95,1825.3
GAB,1992,24.68,1692.8
GAB,1993,24.82,1764.0
GAB,1994,24.79,1935.8
GAB,1995,25.06,1850.6
GAB,1996,24.78,1799.0
GAB,1997,24.86,1810.0
GAB,1998,25.59,1919.6
GAB,1999,25.01,2038.5
GAB,2000,24.96,1950.3
GAB,2001,25.12,1764.4
GAB,2002,25.31,1971.0
GAB,2003,25.26,1842.8
GAB,2004,25.23,1710.7
GAB,2005,25.26,1645.2
GAB,2006,25.27,1775.7
GAB,2007,25.26,2215.3
GAB,2008,25.11,1969.4
GAB,2009,25.24,1923.1
GAB,2010,25.47,1780.9
GAB,2011,25.05,1934.4
GAB,2012,25.17,2015.3
GAB,2013,25.19,1921.6
GAB,2014,25.21,1836.0
GAB,2015,25.35,1573.1
GAB,2016,25.61,1836.0
GAB,2017,25.3,1887.7
GAB,2018,25.48,1727.0
GAB,2019,25.38,2079.7
GAB,2020,25.71,1825.2
GAB,2021,25.64,1763.3
GAB,2022,25.44,1758.1
GAB,2023,25.14,1818.0
GBR,1990,9.49,1205.6
GBR,1991,8.73,1034.3
GBR,1992,8.86,1244.6
GBR,1993,8.48,1208.3
GBR,1994,9.03,1252.2
GBR,1995,9.39,1091.0
GBR,1996,8.39,970.4
GBR,1997,9.56,1070.3
GBR,1998,9.3,1321.1
GBR,1999,9.5,1281.5
GBR,2000,9.23,1355.4
GBR,2001,9.01,1071.7
GBR,2002,9.56,1364.4
GBR,2003,9.6,923.5
GBR,2004,9.46,1174.0
GBR,2005,9.48,1087.3
GBR,2006,9.71,1142.6
GBR,2007,9.71,1173.3
GBR,2008,9.23,1291.5
GBR,2009,9.33,1243.8
GBR,2010,8.21,1029.5
GBR,2011,9.54,1134.7
GBR,2012,8.96,1357.5
GBR,2013,8.92,1120.2
GBR,2014,9.96,1353.6
GBR,2015,9.23,1256.0
GBR,2016,9.39,1152.8
GBR,2017,9.65,1158.8
GBR,2018,9.54,1105.1
GBR,2019,9.62,1260.6
GBR,2020,9.72,1316.5
GBR,2021,9.44,1135.0
GBR,2022,10.13,1121.5
GBR,2023,10.14,1404.1
GEO,1990,8.63,988.6
GEO,1991,8.36,966.2
GEO,1992,7.11,1285.3
GEO,1993,7.39,1004.8
GEO,1994,8.35,964.8
GEO,1995,8.95,1108.7
GEO,1996,8.59,1031.1
GEO,1997,8.19,1100.7
GEO,1998,9.19,962.1
GEO,1999,9.38,1049.0
GEO,2000,8.97,931.1
GEO,2001,9.48,1102.9
GEO,2002,8.78,1229.7
GEO,2003,8.54,1123.5
GEO,2004,8.99,1213.6
GEO,2005,9.19,1213.6
GEO,2006,9.05,1104.6
GEO,2007,9.18,1179.0
GEO,2008,8.91,962.5
GEO,2009,9.18,1269.4
GEO,2010,10.48,1128.5
GEO,2011,8.48,1187.6
GEO,2012,9.36,962.9
GEO,2013,9.38,1098.9
GEO,2014,9.72,1008.3
GEO,2015,9.54,1077.8
GEO,2016,9.24,1271.9
GEO,2017,9.45,1011.7
GEO,2018,10.27,1016.5
GEO,2019,9.92,902.1
GEO,2020,9.87,963.6
GEO,2021,9.95,1057.0
GEO,2022,9.86,1016.0
GEO,2023,10.35,1168.5
GHA,1990,27.46,1027.2
GHA,1991,27.26,1284.9
GHA,1992,27.06,945.9
GHA,1993,27.31,1111.0
GHA,1994,27.16,1166.3
GHA,1995,27.44,1198.4
GHA,1996,27.46,1209.0
GHA,1997,27.46,1233.1
GHA,1998,27.96,1056.8
GHA,1999,27.4,1306.9
GHA,2000,27.51,1129.4
GHA,2001,27.64,1111.6
GHA,2002,27.76,1211.4
GHA,2003,27.79,1286.5
GHA,2004,27.73,1187.3
GHA,2005,27.97,1153.8
GHA,2006,27.8,1185.5
GHA,2007,27.79,1310.5
GHA,2008,27.49,1336.9
GHA,2009,27.88,1258.0
GHA,2010,28.12,1351.4
GHA,2011,27.82,1197.0
GHA,2012,27.57,1248.1
GHA,2013,27.76,1121.5
GHA,2014,27.86,1244.8
GHA,2015,27.94,1112.2
GHA,2016,28.22,1180.0
GHA,2017,28.06,1154.8
GHA,2018,28.01,1319.4
GHA,2019,27.82,1454.4
GHA,2020,28.13,1228.7
GHA,2021,28.38,1261.6
GHA,2022,27.8,1227.3
GHA,2023,28.26,1299.8
GIN,1990,25.67,1559.1
GIN,1991,25.62,1626.2
GIN,1992,25.4,1698.2
GIN,1993,25.66,1628.2
GIN,1994,25.16,2008.0
GIN,1995,25.49,1772.2
GIN,1996,25.77,1753.2
GIN,1997,25.71,1740.1
GIN,1998,26.17,1763.0
GIN,1999,25.35,1950.9
GIN,2000,25.53,1754.5
GIN,2001,25.78,1686.1
GIN,2002,26.13,1619.2
GIN,2003,25.94,1878.9
GIN,2004,26.07,1819.9
GIN,2005,26.12,1800.0
GIN,2006,25.9,1924.2
GIN,2007,25.97,1639.8
GIN,2008,25.75,1870.9
GIN,2009,25.87,1737.2
GIN,2010,26.23,2023.7
GIN,2011,25.99,1724.3
GIN,2012,25.64,1823.7
GIN,2013,25.91,1845.6
GIN,2014,25.89,1730.8
GIN,2015,26.07,1873.7
GIN,2016,26.3,1780.3
GIN,2017,26.24,1710.4
GIN,2018,26.15,1775.4
GIN,2019,25.84,1800.0
GIN,2020,26.34,1768.8
GIN,2021,26.69,1804.0
GIN,2022,25.98,2021.5
GIN,2023,26.6,1886.8
GLP,1990,25.24,2443.5
GLP,1991,25.21,2321.1
GLP,1992,25.3,2748.7
GLP,1993,25.47,2301.7
GLP,1994,25.26,2071.9
GLP,1995,25.64,2326.3
GLP,1996,25.47,2601.4
GLP,1997,25.84,2167.7
GLP,1998,26.25,2714.5
GLP,1999,25.73,2345.8
GLP,2000,25.52,2109.3
GLP,2001,25.94,2225.8
GLP,2002,25.84,2305.2
GLP,2003,25.94,2298.3
GLP,2004,25.49,2949.3
GLP,2005,25.85,2860.2
GLP,2006,25.55,2598.0
GLP,2007,25.56,2287.3
GLP,2008,25.2,2698.3
GLP,2009,25.57,2127.7
GLP,2010,26.0,2836.9
GLP,2011,25.48,2774.8
GLP,2012,25.61,2442.6
GLP,2013,25.71,2296.5
GLP,2014,25.65,2262.7
GLP,2015,25.91,1802.2
GLP,2016,25.9,2613.8
GLP,2017,25.65,2577.3
GLP,2018,25.36,2323.7
GLP,2019,25.68,2238.4
GLP,2020,25.7,2279.4
GLP,2021,25.57,2017.3
GLP,2022,25.38,2287.7
GLP,2023,25.98,2470.9
GMB,1990,28.25,768.6
GMB,1991,27.99,805.7
GMB,1992,27.9,871.4
GMB,1993,28.07,864.5
GMB,1994,27.66,1050.8
GMB,1995,27.94,954.1
GMB,1996,28.37,897.6
GMB,1997,28.43,919.7
GMB,1998,28.9,944.0
GMB,1999,27.78,1255.1
GMB,2000,28.06,997.4
GMB,2001,28.45,872.2
GMB,2002,28.46,670.6
GMB,2003,28.37,1104.7
GMB,2004,28.45,841.0
GMB,2005,28.61,1207.6
GMB,2006,28.37,1027.8
GMB,2007,28.39,917.5
GMB,2008,28.41,1173.0
GMB,2009,28.1,1129.2
GMB,2010,28.86,1251.5
GMB,2011,28.32,900.3
GMB,2012,28.24,1233.8
GMB,2013,28.47,1039.0
GMB,2014,28.39,954.8
GMB,2015,28.6,1049.3
GMB,2016,28.77,1024.8
GMB,2017,28.8,1031.0
GMB,2018,28.27,920.6
GMB,2019,28.25,962.1
GMB,2020,29.02,1075.3
GMB,2021,29.05,1001.6
GMB,2022,28.45,1367.0
GMB,2023,29.16,1080.5
GNB,1990,27.74,1296.7
GNB,1991,27.61,1468.8
GNB,1992,27.44,1575.7
GNB,1993,27.62,1396.6
GNB,1994,27.19,1873.7
GNB,1995,27.58,1555.2
GNB,1996,27.94,1410.1
GNB,1997,27.9,1505.1
GNB,1998,28.48,1512.5
GNB,1999,27.32,2024.0
GNB,2000,27.56,1678.9
GNB,2001,27.89,1557.5
GNB,2002,28.04,1188.3
GNB,2003,27.91,1781.5
GNB,2004,28.08,1475.5
GNB,2005,28.17,1846.5
GNB,2006,27.95,1808.7
GNB,2007,28.0,1519.5
GNB,2008,27.96,1901.9
GNB,2009,27.7,1716.2
GNB,2010,28.4,1888.8
GNB,2011,27.89,1483.2
GNB,2012,27.82,1872.2
GNB,2013,28.02,1728.3
GNB,2014,27.95,1644.7
GNB,2015,28.13,1728.5
GNB,2016,28.34,1635.6
GNB,2017,28.38,1713.2
GNB,2018,28.0,1529.5
GNB,2019,27.85,1597.0
GNB,2020,28.58,1677.2
GNB,2021,28.72,1602.7
GNB,2022,28.03,2118.0
GNB,2023,28.7,1826.8
GNQ,1990,24.49,2569.7
GNQ,1991,24.45,2307.2
GNQ,1992,24.21,2126.6
GNQ,1993,24.32,2293.8
GNQ,1994,24.34,2417.6
GNQ,1995,24.58,2340.5
GNQ,1996,24.36,2484.4
GNQ,1997,24.35,2365.9
GNQ,1998,25.0,2681.6
GNQ,1999,24.54,2661.1
GNQ,2000,24.53,2546.9
GNQ,2001,24.55,2655.7
GNQ,2002,24.79,2783.7
GNQ,2003,24.77,2531.1
GNQ,2004,24.72,2509.6
GNQ,2005,24.74,2029.5
GNQ,2006,24.8,2273.4
GNQ,2007,24.76,3406.6
GNQ,2008,24.59,2568.4
GNQ,2009,24.74,2356.5
GNQ,2010,24.92,2159.6
GNQ,2011,24.55,2356.5
GNQ,2012,24.64,2817.0
GNQ,2013,24.66,2332.4
GNQ,2014,24.71,2347.6
GNQ,2015,24.85,1835.4
GNQ,2016,24.96,2319.0
GNQ,2017,24.78,2352.1
GNQ,2018,24.93,2411.7
GNQ,2019,24.78,2619.6
GNQ,2020,25.06,2308.9
GNQ,2021,25.07,2460.7
GNQ,2022,24.91,2441.8
GNQ,2023,24.7,2329.4
GRC,1990,14.1,548.3
GRC,1991,13.05,626.1
GRC,1992,13.27,499.6
GRC,1993,13.46,539.4
GRC,1994,14.56,707.5
GRC,1995,13.76,671.6
GRC,1996,13.41,733.9
GRC,1997,13.31,595.7
GRC,1998,14.18,662.4
GRC,1999,14.77,658.9
GRC,2000,14.4,450.7
GRC,2001,14.68,600.3
GRC,2002,14.36,799.9
GRC,2003,14.01,716.4
GRC,2004,14.15,621.6
GRC,2005,13.83,727.5
GRC,2006,13.79,714.0
GRC,2007,14.71,676.9
GRC,2008,14.63,575.4
GRC,2009,14.55,874.3
GRC,2010,15.03,734.0
GRC,2011,13.84,616.4
GRC,2012,14.76,708.8
GRC,2013,14.84,658.0
GRC,2014,14.8,894.6
GRC,2015,14.48,739.9
GRC,2016,14.94,686.5
GRC,2017,14.63,706.3
GRC,2018,15.36,739.3
GRC,2019,15.4,791.1
GRC,2020,15.27,650.3
GRC,2021,15.22,721.6
GRC,2022,15.06,558.4
GRC,2023,15.71,617.8
GRD,1990,26.23,1670.1
GRD,1991,26.11,1569.0
GRD,1992,26.24,1681.1
GRD,1993,26.36,1625.0
GRD,1994,26.07,1619.4
GRD,1995,26.42,1695.0
GRD,1996,26.33,1812.0
GRD,1997,26.42,1452.6
GRD,1998,26.83,1974.5
GRD,1999,26.33,1814.6
GRD,2000,26.3,1713.7
GRD,2001,26.67,1335.3
GRD,2002,26.62,1525.3
GRD,2003,26.68,1559.5
GRD,2004,26.39,1917.2
GRD,2005,26.72,1844.0
GRD,2006,26.51,1590.0
GRD,2007,26.45,1501.4
GRD,2008,26.23,1647.1
GRD,2009,26.63,1398.4
GRD,2010,26.94,1849.2
GRD,2011,26.39,2018.5
GRD,2012,26.48,1416.5
GRD,2013,26.55,1427.6
GRD,2014,26.47,1548.6
GRD,2015,26.75,1093.0
GRD,2016,26.83,1866.1
GRD,2017,26.48,1843.4
GRD,2018,26.11,1593.5
GRD,2019,26.44,1367.7
GRD,2020,26.5,1609.7
GRD,2021,26.32,1444.0
GRD,2022,26.14,1610.7
GRD,2023,26.78,1687.4
GTM,1990,23.36,2237.6
GTM,1991,23.42,1943.1
GTM,1992,23.2,2117.2
GTM,1993,23.18,2224.7
GTM,1994,23.45,1821.3
GTM,1995,23.58,2444.0
GTM,1996,23.13,2217.6
GTM,1997,23.58,2126.8
GTM,1998,23.84,2392.8
GTM,1999,23.1,2307.5
GTM,2000,23.29,2216.8
GTM,2001,23.56,2198.6
GTM,2002,23.69,2118.3
GTM,2003,23.79,1953.7
GTM,2004,23.71,2049.8
GTM,2005,23.69,2352.9
GTM,2006,23.63,2385.7
GTM,2007,23.57,2102.8
GTM,2008,23.55,2278.7
GTM,2009,23.89,1983.1
GTM,2010,23.33,2483.0
GTM,2011,23.73,2414.9
GTM,2012,23.84,2004.1
GTM,2013,23.7,2726.4
GTM,2014,23.65,2187.6
GTM,2015,24.14,2029.4
GTM,2016,24.21,2055.4
GTM,2017,24.03,2115.1
GTM,2018,23.52,2027.6
GTM,2019,24.01,1868.2
GTM,2020,24.31,2303.0
GTM,2021,24.06,1977.9
GTM,2022,23.73,2432.3
GTM,2023,24.35,2003.0
GUF,1990,26.05,3307.6
GUF,1991,25.91,2568.6
GUF,1992,25.83,2422.2
GUF,1993,25.78,2903.5
GUF,1994,25.88,2988.1
GUF,1995,26.32,2224.2
GUF,1996,26.17,3129.3
GUF,1997,26.42,2506.6
GUF,1998,26.83,2372.0
GUF,1999,26.21,2646.9
GUF,2000,26.14,3016.9
GUF,2001,26.29,2391.3
GUF,2002,26.3,2607.1
GUF,2003,26.53,2206.0
GUF,2004,26.43,2642.7
GUF,2005,26.77,3043.0
GUF,2006,26.43,2548.2
GUF,2007,26.4,2823.7
GUF,2008,26.23,2687.2
GUF,2009,26.43,2474.5
GUF,2010,26.74,2733.3
GUF,2011,26.38,2679.9
GUF,2012,26.32,2565.4
GUF,2013,26.36,3055.6
GUF,2014,26.37,2287.0
GUF,2015,26.69,2785.5
GUF,2016,26.71,2429.5
GUF,2017,26.47,2821.5
GUF,2018,26.28,2897.8
GUF,2019,26.56,2071.5
GUF,2020,26.64,2239.8
GUF,2021,26.37,3543.9
GUF,2022,26.24,3475.2
GUF,2023,26.83,2639.3
GUY,1990,26.04,2999.0
GUY,1991,25.72,2297.4
GUY,1992,25.27,1770.2
GUY,1993,25.35,2510.9
GUY,1994,25.57,2276.2
GUY,1995,26.26,2245.1
GUY,1996,25.95,2582.1
GUY,1997,26.28,2350.2
GUY,1998,26.75,2466.3
GUY,1999,25.96,2665.5
GUY,2000,26.01,2918.0
GUY,2001,26.27,1957.1
GUY,2002,26.01,2347.5
GUY,2003,26.51,2176.6
GUY,2004,26.2,2326.8
GUY,2005,26.27,2734.4
GUY,2006,26.25,2667.9
GUY,2007,26.08,2897.6
GUY,2008,25.98,2927.1
GUY,2009,26.31,2183.7
GUY,2010,26.52,2619.1
GUY,2011,26.03,2569.4
GUY,2012,25.85,2352.0
GUY,2013,25.95,2465.3
GUY,2014,26.19,1821.0
GUY,2015,26.61,2129.9
GUY,2016,26.41,2272.7
GUY,2017,26.35,2352.0
GUY,2018,26.13,2301.9
GUY,2019,26.37,2358.2
GUY,2020,26.45,2714.2
GUY,2021,26.19,3136.8
GUY,2022,26.15,3104.8
GUY,2023,26.67,2308.6
HND,1990,24.36,1881.6
HND,1991,24.5,1689.1
HND,1992,24.48,2208.6
HND,1993,24.44,2059.7
HND,1994,24.53,1593.1
HND,1995,24.66,1999.8
HND,1996,24.22,1915.4
HND,1997,24.73,1859.9
HND,1998,24.86,1921.9
HND,1999,24.13,1818.1
HND,2000,24.32,1842.2
HND,2001,24.66,1883.6
HND,2002,24.81,1758.9
HND,2003,24.91,1722.9
HND,2004,24.74,1820.4
HND,2005,24.72,1831.5
HND,2006,24.76,2245.6
HND,2007,24.72,1697.7
HND,2008,24.52,2042.4
HND,2009,24.84,1667.2
HND,2010,24.47,1827.9
HND,2011,24.64,1934.7
HND,2012,24.77,1824.1
HND,2013,24.79,2084.6
HND,2014,24.77,1808.4
HND,2015,25.15,1719.7
HND,2016,25.2,1836.4
HND,2017,24.98,1965.8
HND,2018,24.63,1806.8
HND,2019,25.04,1567.2
HND,2020,25.23,1803.5
HND,2021,25.03,1823.8
HND,2022,24.76,1962.8
HND,2023,25.39,1829.6
HRV,1990,11.73,926.2
HRV,1991,10.66,1056.9
HRV,1992,11.95,1049.7
HRV,1993,11.24,1082.9
HRV,1994,12.55,1005.1
HRV,1995,11.32,1233.5
HRV,1996,10.41,1228.6
HRV,1997,11.12,1001.3
HRV,1998,11.56,1124.1
HRV,1999,11.63,1202.3
HRV,2000,12.59,948.2
HRV,2001,11.54,1008.4
HRV,2002,12.29,1193.8
HRV,2003,11.7,802.2
HRV,2004,11.23,1209.9
HRV,2005,10.88,1184.0
HRV,2006,11.57,938.5
HRV,2007,12.53,1024.9
HRV,2008,12.42,1072.3
HRV,2009,12.26,1129.0
HRV,2010,11.34,1415.9
HRV,2011,12.11,742.4
HRV,2012,12.39,992.4
HRV,2013,12.17,1260.5
HRV,2014,12.89,1471.0
HRV,2015,12.77,1075.7
HRV,2016,12.26,1193.5
HRV,2017,12.34,1021.1
HRV,2018,13.15,1089.8
HRV,2019,13.16,1256.5
HRV,2020,12.7,1085.6
HRV,2021,12.03,1044.9
HRV,2022,13.22,840.3
HRV,2023,13.46,1296.7
HTI,1990,24.65,1460.7
HTI,1991,24.61,1172.0
HTI,1992,24.73,1230.1
HTI,1993,24.75,1605.2
HTI,1994,24.95,1287.6
HTI,1995,24.95,1635.5
HTI,1996,24.6,1487.9
HTI,1997,25.18,1358.2
HTI,1998,25.35,1723.7
HTI,1999,24.83,1065.7
HTI,2000,24.73,1490.0
HTI,2001,24.88,1766.6
HTI,2002,25.04,1355.2
HTI,2003,25.02,1740.4
HTI,2004,24.79,1329.3
HTI,2005,24.77,2017.0
HTI,2006,24.78,1411.1
HTI,2007,24.76,2179.2
HTI,2008,24.52,1438.2
HTI,2009,24.74,1344.7
HTI,2010,24.66,1711.5
HTI,2011,24.54,1729.1
HTI,2012,24.83,1674.0
HTI,2013,25.07,1015.8
HTI,2014,25.2,1558.8
HTI,2015,25.41,1326.7
HTI,2016,25.25,1830.6
HTI,2017,25.17,1655.1
HTI,2018,25.09,1317.8
HTI,2019,25.38,1493.8
HTI,2020,25.39,1432.5
HTI,2021,25.13,1499.9
HTI,2022,25.02,1296.5
HTI,2023,25.59,1693.3
HUN,1990,11.34,525.2
HUN,1991,10.2,624.5
HUN,1992,11.42,528.2
HUN,1993,10.67,553.2
HUN,1994,12.08,576.0
HUN,1995,10.89,673.6
HUN,1996,9.95,649.8
HUN,1997,10.5,531.9
HUN,1998,10.99,685.5
HUN,1999,11.18,714.1
HUN,2000,12.17,462.6
HUN,2001,11.11,588.6
HUN,2002,11.92,604.7
HUN,2003,11.17,466.9
HUN,2004,10.87,670.6
HUN,2005,10.54,693.4
HUN,2006,11.17,575.0
HUN,2007,12.29,638.3
HUN,2008,12.09,607.2
HUN,2009,11.97,642.4
HUN,2010,10.96,871.9
HUN,2011,11.54,438.3
HUN,2012,11.93,530.6
HUN,2013,11.78,623.1
HUN,2014,12.62,741.1
HUN,2015,12.42,577.5
HUN,2016,11.85,737.9
HUN,2017,11.95,621.0
HUN,2018,12.83,599.1
HUN,2019,12.9,627.8
HUN,2020,12.32,644.4
HUN,2021,11.58,563.1
HUN,2022,12.68,504.4
HUN,2023,13.09,755.5
IDN,1990,25.87,2607.6
IDN,1991,25.8,2465.2
IDN,1992,25.81,2650.5
IDN,1993,25.76,2559.0
IDN,1994,25.79,2547.3
IDN,1995,25.84,2908.3
IDN,1996,25.85,2810.2
IDN,1997,25.95,2297.1
IDN,1998,26.18,2855.0
IDN,1999,25.79,2892.0
IDN,2000,25.86,2904.6
IDN,2001,25.92,2855.2
